"順位","前回","前々回","タレント名","タレント名(全角カナ)","年齢","スコア","認知度","誘引率"
"332","369","376","SixTONES","ストーンズ","","29.3","513","551"
"332","291","168","竹内涼真","タケウチリョウマ","32","29.3","94","870"
"332","","532","山本美月","ヤマモトミヅキ","34","29.3","492","235"
"337","399","384","EXIT","イグジィット","","29.1","465","406"
"337","403","251","春日俊彰（オードリー）","カスガトシアキ（オードリー）","46","29.1","67","1056"
"337","291","414","かまいたち","カマイタチ","","29.1","481","280"
"337","228","351","菊池風磨（timelesz）","キクチフウマ（タイムレス(セクシーゾーン)）","30","29.1","334","1041"
"337","356","351","Kis-My-Ft2","キスマイフットツー","","29.1","444","588"
"337","","244","JUJU","ジュジュ","49","29.1","312","786"
"337","326","251","東京03","トウキョウゼロサン","","29.1","597","109"
"337","","391","錦戸亮","ニシキドリョウ（カンジャニエイト）","41","29.1","279","937"
"337","529","391","堀田真由","ホッタマユ","27","29.1","546","262"
"337","","296","渡部篤郎","ワタベアツロウ","57","29.1","257","751"
"347","219","122","岩田剛典（三代目 J SOUL BROTHERS）","イワタタカノリ（サンダイメジェイソウルブラザーズ）","36","28.9","257","775"
"347","261","189","佐藤二朗","サトウジロウ","56","28.9","242","545"
"347","","476","長嶋一茂","ナガシマカズシゲ","59","28.9","48","1163"
"347","326","317","橋本環奈","ハシモトカンナ（レブフロムディーブイエル）","26","28.9","127","948"
"347","326","304","爆笑問題","バクショウモンダイ","","28.9","127","1099"
"347","","574","船越英一郎","フナコシエイイチロウ","65","28.9","67","1038"
"347","304","340","松本まりか","マツモトマリカ","41","28.9","432","779"
"354","","592","梅沢富美男","ウメザワトミオ","75","28.7","94","988"
"354","","567","椎名林檎","シイナリンゴ","47","28.7","293","1168"
"354","281","220","三浦翔平","ミウラショウヘイ","37","28.7","384","507"
"354","403","555","宮澤エマ","ミヤザワエマ","37","28.7","465","583"
"358","","592","石丸幹二","イシマルカンジ","60","28.4","551","270"
"358","291","502","佐藤勝利（timelesz）","サトウショウリ（タイムレス(セクシーゾーン)）","29","28.4","539","613"
"358","","189","藤井フミヤ","フジイフミヤ","63","28.4","25","960"
"358","225","402","矢部浩之（ナインティナイン）","ヤベヒロユキ（ナインティナイン）","54","28.4","151","986"
"362","","402","aiko","アイコ","50","28.2","384","852"
"362","326","260","児嶋一哉（アンジャッシュ）","コジマカズヤ（アンジャッシュ）","53","28.2","210","751"
"362","350","402","小杉竜一（ブラックマヨネーズ）","コスギリュウイチ（ブラックマヨネーズ）","52","28.2","324","893"
"362","248","184","趣里","シュリ","35","28.2","419","564"
"362","342","449","SEKAI NO OWARI","セカイノオワリ","","28.2","521","568"
"362","425","323","中島裕翔","ナカジマユウト（ヘイセイジャンプ）","32","28.2","503","629"
"362","573","346","名倉潤（ネプチューン）","ナグラジュン（ネプチューン）","57","28.2","25","1041"
"362","","227","速水もこみち","ハヤミモコミチ","41","28.2","94","841"
"362","","449","ポルノグラフィティ","ポルノグラフィティ","","28.2","419","692"
"362","","351","松岡修造","マツオカシュウゾウ","58","28.2","67","1015"
"362","228","296","三村マサカズ（さまぁ～ず）","ミムラマサカズ（サマァーズ）","58","28.2","151","960"
"362","413","445","みやぞん","ミヤゾン（アンゼンマンザイ）","40","28.2","396","768"
"362","390","449","ロッチ","ロッチ","","28.2","370","804"
"375","261","251","浅野忠信","アサノタダノブ","51","28","334","897"
"375","399","502","角田晃広（東京03）","カクタアキヒロ（トウキョウゼロサン）","51","28","653","55"
"375","317","470","神尾楓珠","カミオフウジュ","26","28","539","325"
"375","","436","倉科カナ","クラシナカナ","37","28","384","817"
"375","478","311","柴田英嗣（アンタッチャブル）","シバタヒデツグ（アンタッチャブル）","50","28","312","808"
"375","","198","高嶋ちさ子","タカシマチサコ","57","28","48","1072"
"375","281","275","ハライチ","ハライチ","","28","361","669"
"375","","220","古田新太","フルタアラタ","59","28","226","928"
"375","194","285","吉田鋼太郎","ヨシダコウタロウ","66","28","347","683"
"384","","376","今田耕司","イマダコウジ","59","27.8","67","909"
"385","506","424","王林","オウリン（リンゴムスメ）","27","27.6","279","855"
"385","317","414","川栄李奈","カワエイリナ（エーケービーフォーティーエイト）","30","27.6","312","808"
"385","317","244","King Gnu","キングヌー","","27.6","653","125"
"385","434","273","澤部佑（ハライチ）","サワベユウ（ハライチ）","39","27.6","196","955"
"385","467","285","ジェシー（SixTONES)","ジェシー（ストーンズ)","29","27.6","475","797"
"385","326","317","城島茂","ジョウシマシゲル（トキオ）","55","27.6","151","1045"
"391","506","205","大竹一樹（さまぁ～ず）","オオタケカズキ（サマァ～ズ）","57","27.3","176","1007"
"391","335","424","岡部大（ハナコ）","オカベダイ（ハナコ）","36","27.3","465","859"
"391","471","555","岸井ゆきの","キシイユキノ","33","27.3","577","267"
"391","","174","小池徹平","コイケテッペイ（ワット）","39","27.3","242","768"
"391","","340","杉本哲太","スギモトテッタ","60","27.3","293","870"
"391","277","364","染谷将太","ソメタニショウタ","33","27.3","459","671"
"391","","184","谷原章介","タニハラショウスケ","53","27.3","67","1015"
"398","403","369","有田哲平（くりぃむしちゅー）","アリタテッペイ（クリィムシチュー）","54","27.1","196","955"
"398","369","402","太田光（爆笑問題）","オオタヒカリ（バクショウモンダイ）","60","27.1","48","1007"
"398","633","640","桜井ユキ","サクライユキ","38","27.1","661","104"
"398","","449","高橋英樹","タカハシヒデキ","81","27.1","94","1023"
"398","","346","羽生結弦","ハニュウユズル","30","27.1","67","1208"
"398","434","484","矢作兼（おぎやはぎ）","ヤハギケン（オギヤハギ）","54","27.1","334","1020"
"404","497","466","生田絵梨花","イクタエリカ（ノギザカフォーティーシックス）","28","26.9","492","817"
"404","","335","篠原涼子","シノハラリョウコ","52","26.9","67","1082"
"404","304","351","高橋茂雄（サバンナ）","タカハシシゲオ（サバンナ）","49","26.9","279","887"
"404","","364","武井咲","タケイエミ","31","26.9","257","1063"
"404","","285","MEGUMI","メグミ","44","26.9","242","986"
"404","413","384","百田夏菜子（ももいろクローバーＺ）","モモタカナコ（モモイロクローバーゼット）","31","26.9","396","692"
"404","573","567","安田章大（SUPER EIGHT(関ジャニ∞)）","ヤスダショウタ（スーパーエイト(カンジャニエイト)）","41","26.9","432","884"
"411","304","285","朝日奈央","アサヒナオ","31","26.7","432","647"
"411","596","597","あの","アノ","","26.7","257","1134"
"411","516","359","伊野尾慧（Hey! Say! JUMP）","イノオケイ（ヘイセイジャンプ）","35","26.7","347","884"
"411","562","502","大西流星（なにわ男子）","オオニシリュウセイ(ナニワダンシ)","24","26.7","564","808"
"411","","470","加藤浩次","カトウコウジ","56","26.7","67","1038"
"411","","376","サンシャイン池崎","サンシャインイケザキ","44","26.7","370","841"
"411","447","609","丸山隆平（SUPER EIGHT(関ジャニ∞)）","マルヤマリュウヘイ（スーパーエイト(カンジャニエイト)）","42","26.7","419","797"
"411","467","481","山内健司（かまいたち）","ヤマウチケンジ（カマイタチ）","44","26.7","475","417"
"411","497","244","吉村崇（平成ノブシコブシ）","ヨシムラタカシ（ヘイセイノブシコブシ）","45","26.7","268","980"
"420","248","384","後藤輝基（フットボールアワー）","ゴトウテルモト（フットボールアワー）","51","26.4","361","768"
"420","","541","斉藤和義","サイトウカズヨシ","59","26.4","492","507"
"420","304","340","田中裕二（爆笑問題）","タナカユウジ（バクショウモンダイ）","60","26.4","67","1082"
"420","573","484","知念侑李（Hey! Say! JUMP）","チネンユウリ（ヘイセイジャンプ）","31","26.4","546","426"
"420","182","431","Number_i","ナンバーアイ","","26.4","557","707"
"420","482","519","フットボールアワー","フットボールアワー","","26.4","459","887"
"420","557","519","渡辺翔太（Snow Man）","ワタナベショウタ（スノーマン）","33","26.4","532","822"
"427","","502","浅利陽介","アサリヨウスケ","38","26.2","551","205"
"427","369","232","市川実日子","イチカワミカコ","47","26.2","589","103"
"427","633","492","岩井勇気（ハライチ）","イワイユウキ（ハライチ）","39","26.2","432","849"
"427","","257","大島優子","オオシマユウコ（エーケービーフォーティーエイト）","37","26.2","176","924"
"427","545","257","おぎやはぎ","オギヤハギ","","26.2","334","1059"
"427","","335","佐々木希","ササキノゾミ","37","26.2","151","1096"
"427","225","532","じろう（シソンヌ）","ジロウ（シソンヌ）","47","26.2","675","322"
"427","","546","杉浦太陽","スギウラタイヨウ","44","26.2","293","1087"
"427","317","359","大悟（千鳥）","ダイゴ（チドリ）","45","26.2","312","880"
"427","","526","トリンドル玲奈","トリンドルレイナ","33","26.2","334","841"
"427","350","470","なかやまきんに君","ナカヤマキンニクン","47","26.2","176","1063"
"427","356","304","ぺこぱ","ペコパ","","26.2","370","649"
"427","538","526","森崎ウィン","モリサキウイン","35","26.2","564","223"
"427","550","459","竜星涼","リュウセイリョウ","32","26.2","586","417"
"441","","449","黒木瞳","クロキヒトミ","65","26","67","1105"
"441","497","323","3時のヒロイン","サンジノヒロイン","","26","419","897"
"441","379","296","ダウンタウン","ダウンタウン","","26","8","1180"
"441","","476","中川翔子","ナカガワショウコ","40","26","242","1097"
"441","580","592","松島聡（timelesz）","マツシマソウ（タイムレス(セクシーゾーン)）","27","26","653","426"
"441","248","346","YOASOBI","ヨアソビ","","26","525","686"
"447","413","391","岸優太（Number_i）","キシユウタ（ナンバーアイ）","30","25.8","432","909"
"447","588","492","timelesz","タイムレス（セクシーゾーン）","","25.8","691","135"
"447","471","492","津田健次郎","ツダケンジロウ","54","25.8","608","143"
"447","516","546","Travis Japan","トラビスジャパン","","25.8","683","289"
"447","529","431","藤井貴彦","フジイタカヒコ","53","25.8","532","453"
"452","516","304","池松壮亮","イケマツソウスケ","35","25.6","521","568"
"452","","546","加瀬亮","カセリョウ","51","25.6","581","240"
"452","291","436","門脇麦","カドワキムギ","33","25.6","444","980"
"452","506","369","かなで（3時のヒロイン）","カナデ（サンジノヒロイン）","33","25.6","432","884"
"452","","476","秦基博","ハタモトヒロ","45","25.6","503","535"
"452","457","285","バイきんぐ","バイキング","","25.6","498","389"
"452","633","459","福田麻貴（3時のヒロイン）","フクダマキ（サンジノヒロイン）","37","25.6","347","1029"
"459","457","414","こっちのけんと","コッチノケント","29","25.3","370","958"
"459","369","369","千原ジュニア（千原兄弟）","チハラジュニア（チハラキョウダイ）","51","25.3","279","964"
"459","214","519","永山瑛太","ナガヤマエイタ","42","25.3","459","849"
"459","","484","本郷奏多","ホンゴウカナタ","35","25.3","546","380"
"459","326","311","松岡茉優","マツオカマユ","30","25.3","406","779"
"459","","296","松坂大輔","マツザカダイスケ","45","25.3","279","1023"
"465","","616","小手伸也","コテシンヤ","51","25.1","444","1045"
"465","335","481","鈴鹿央士","スズカオウジ","25","25.1","564","325"
"465","","410","寺田心","テラダココロ","17","25.1","334","870"
"465","","546","長野博","ナガノヒロシ（ブイシックス）","53","25.1","432","1056"
"465","457","484","長谷川忍（シソンヌ）","ハセガワシノブ（シソンヌ）","47","25.1","625","339"
"465","434","526","ハナコ","ハナコ","","25.1","551","756"
"465","","583","本田真凜","ホンダマリン","24","25.1","370","983"
"465","434","476","宮野真守","ミヤノマモル","42","25.1","513","896"
"465","","391","山崎まさよし","ヤマザキマサヨシ","53","25.1","279","825"
"474","425","502","小木博明（おぎやはぎ）","オギヒロアキ（オギヤハギ）","54","24.9","419","797"
"474","269","364","八村塁","ハチムラルイ","27","24.9","347","1108"
"474","596","546","向井康二（Snow Man）","ムカイコウジ（スノーマン）","31","24.9","618","446"
"474","425","597","森本慎太郎（SixTONES)","モリモトシンタロウ（ストーンズ）","28","24.9","581","564"
"478","390","449","幾田りら（YOASOBI）","イクタリラ（ヨアソビ）","25","24.7","589","437"
"478","562","424","戸塚純貴","トヅカジュンキ","33","24.7","691","25"
"478","610","436","なにわ男子","ナニワダンシ","","24.7","603","756"
"478","","562","野々村友紀子","ノノムラユキコ","51","24.7","589","801"
"478","390","466","三笘薫","ミトマカオル","28","24.7","636","280"
"478","","384","三宅健","ミヤケケン（ブイシックス）","46","24.7","257","1092"
"484","","511","Toshl（X JAPAN）","トシ（エックス　ジャパン）","60","24.4","384","1010"
"484","","502","西田尚美","ニシダナオミ","","24.4","661","65"
"484","610","410","長谷川雅紀（錦鯉）","ハセガワマサノリ(ニシキゴイ)","54","24.4","475","880"
"484","471","424","宮舘涼太（Snow Man）","ミヤダテリョウタ（スノーマン）","32","24.4","597","712"
"484","660","484","渡辺隆（錦鯉）","ワタナベタカシ(ニシキゴイ)","47","24.4","513","702"
"489","550","511","木村昴","キムラスバル","35","24.2","498","793"
"489","562","567","田中みな実","タナカミナミ","39","24.2","127","1140"
"489","482","369","眞島秀和","マシマヒデカズ","49","24.2","581","313"
"489","529","629","ももいろクローバーＺ","モモイロクローバーゼット","","24.2","498","870"
"493","482","391","河合郁人","カワイフミト（エー.ビー.シー-ジィー）","38","24","465","825"
"493","601","436","せいや（霜降り明星）","セイヤ（シモフリミョウジョウ）","33","24","384","1140"
"493","413","583","田中樹（SixTONES)","タナカジュリ（ストーンズ）","30","24","551","786"
"493","482","304","back number","バックナンバー","","24","721","80"
"493","550","574","深澤辰哉（Snow Man）","フカザワタツヤ（スノーマン）","33","24","589","763"
"493","326","502","本田翼","ホンダツバサ","33","24","242","1112"
"493","","431","前田敦子","マエダアツコ（エーケービーフォーティーエイト）","34","24","94","1111"
"500","668","583","井桁弘恵","イゲタヒロエ","28","23.8","618","491"
"500","291","449","佐野勇斗（M!LK）","サノハヤト（ミルク）","27","23.8","608","530"
"500","317","481","高杉真宙","タカスギマヒロ","29","23.8","618","218"
"500","491","364","錦鯉","ニシキゴイ","","23.8","412","919"
"504","497","466","新しい学校のリーダーズ","アタラシイガッコウノリーダーズ","","23.6","459","1105"
"504","","683","伊沢拓司","イザワタクシ","31","23.6","503","583"
"504","","532","高良健吾","コウラケンゴ","38","23.6","525","804"
"504","","359","佐藤隆太","サトウリュウタ","45","23.6","419","797"
"504","","574","橋本愛","ハシモトアイ","29","23.6","551","702"
"504","741","734","原菜乃華","ハラナノカ","22","23.6","675","437"
"504","356","532","藤田ニコル","フジタニコル","27","23.6","242","1161"
"511","694","","寺西拓人(timelesz)","テラニシタクト（タイムレス）","30","23.3","807","74"
"512","","532","青木崇高","アオキムネタカ","45","23.1","618","335"
"512","","484","荒川良々","アラカワヨシヨシ","51","23.1","603","625"
"512","","562","中村俊介","ナカムラシュンスケ","50","23.1","572","790"
"512","642","519","パンサー","パンサー","43","23.1","539","975"
"516","478","511","Ado","アド","23","22.9","608","707"
"516","447","492","井上芳雄","イノウエヨシオ","46","22.9","486","847"
"516","","624","香里奈","カリナ","41","22.9","384","1033"
"516","562","567","神田愛花","カンダアイカ","45","22.9","406","1139"
"516","821","831","永尾柚乃","ナガオユノ","9","22.9","618","491"
"516","","666","濱田龍臣","ハマダタツオミ","25","22.9","521","649"
"516","399","562","ブラックマヨネーズ","ブラックマヨネーズ","","22.9","312","1089"
"516","601","376","松丸亮吾","マツマルリョウゴ","29","22.9","412","855"
"516","","609","森田剛","モリタゴウ（ブイシックス）","46","22.9","242","1170"
"516","471","384","りんたろー。（EXIT)","リンタロー。（イグジット）","39","22.9","419","1023"
"526","","526","千原兄弟","チハラキョウダイ","","22.7","396","1099"
"526","","436","中山秀征","ナカヤマヒデユキ","58","22.7","94","1177"
"526","482","436","なすなかにし","ナスナカニシ","","22.7","738","57"
"526","706","640","八乙女光（Hey! Say! JUMP）","ヤオトメヒカル（ヘイセイジャンプ）","34","22.7","532","1061"
"526","","492","吉田沙保里","ヨシダサオリ","43","22.7","257","1206"
"531","491","459","市川新之助（八代目／堀越勸玄）","イチカワシンノスケ（ホリコシカンゲン）","12","22.4","572","825"
"531","694","574","DISH//","ディッシュ","","22.4","738","125"
"531","681","700","藤原丈一郎（なにわ男子）","フジワラジョウイチロウ(ナニワダンシ)","29","22.4","691","485"
"531","434","402","宮川大輔","ミヤガワダイスケ","53","22.4","226","1134"
"531","","323","ローラ","ローラ","35","22.4","226","1176"
"536","","541","岡山天音","オカヤマアマネ","31","22.2","683","196"
"536","674","470","春風亭昇太","シュンプウテイショウタ","65","22.2","557","504"
"536","642","640","宮田俊哉（Kis-My-Ft2）","ミヤタトシヤ（キスマイフットツー）","37","22.2","557","919"
"539","","555","勝俣州和","カツマタクニカズ","60","22","67","1181"
"539","","583","上地雄輔","カミジユウスケ","46","22","242","1213"
"539","","541","剛力彩芽","ゴウリキアヤメ","33","22","151","1204"
"539","350","275","佐々木朗希","ササキロウキ","24","22","396","1122"
"539","674","640","粗品（霜降り明星）","ソシナ（シモフリミョウジョウ）","32","22","451","1159"
"539","","511","原田龍二","ハラダリュウジ","55","22","334","1098"
"539","557","602","ぼる塾","ボルジュク","","22","498","1125"
"546","","609","飯豊まりえ","イイトヨマリエ","27","21.8","539","763"
"546","732","649","EXILE NAOTO（三代目 J SOUL BROTHERS）","エグザイル　ナオト（サンダイメジェイソウルブラザーズ）","42","21.8","675","437"
"546","","562","コカドケンタロウ(ロッチ)","コカドケンタロウ（ロッチ）","47","21.8","589","763"
"546","686","459","関口メンディー","セキグチメンディー（ジェネレーションズ フロム エグザイルトライブ）","34","21.8","268","1153"
"546","506","351","武田真一","タケタシンイチ","58","21.8","513","859"
"546","686","574","西畑大吾（なにわ男子）","ニシハタダイゴ（ナニワダンシ）","28","21.8","636","825"
"546","625","502","平子祐希（アルコ＆ピース）","ヒラコユウキ（アルコ＆ピース）","46","21.8","589","849"
"546","653","734","宮近海斗（Travis Japan）","ミヤチカカイト（トラビスジャパン）","28","21.8","725","390"
"554","580","602","石川祐希","イシカワユウキ","29","21.6","729","295"
"554","601","317","EXILE TAKAHIRO","エグザイル　タカヒロ","40","21.6","384","1131"
"554","601","532","鈴木伸之","スズキノブユキ","33","21.6","629","632"
"554","769","818","高橋恭平（なにわ男子）","タカハシキョウヘイ(ナニワダンシ)","25","21.6","706","512"
"554","","492","田中哲司","タナカテツシ","59","21.6","503","686"
"554","674","","野田クリスタル（マヂカルラブリー）","ノダクリスタル（マヂカルラブリー）","38","21.6","589","801"
"554","","609","真飛聖","マトブセイ","49","21.6","725","144"
"554","715","728","見取り図","ミトリズ","","21.6","589","801"
"562","668","597","伊原六花","イハラリッカ","26","21.3","597","649"
"562","668","712","浮所飛貴（ACEes）","ウキショヒダカ（エイシーズ（ビショウネン））","23","21.3","691","551"
"562","","629","軽部真一","カルベシンイチ","63","21.3","412","1122"
"562","732","649","久保建英","クボタケフサ","24","21.3","653","895"
"562","629","722","髙地優吾（SixTONES)","コウチユウゴ（ストーンズ）","31","21.3","629","855"
"562","580","640","西野七瀬","ニシノナナセ（ノギザカフォーティーシックス）","31","21.3","572","530"
"562","","459","野間口徹","ノマグチトオル","52","21.3","639","384"
"562","660","659","堀田茜","ホッタアカネ","33","21.3","603","790"
"562","588","592","松本穂香","マツモトホノカ","28","21.3","603","406"
"571","","424","阿部一二三","アベヒフミ","28","21.1","444","1077"
"571","","674","北山宏光","キタヤマヒロミツ（キスマイフットツー）","40","21.1","451","1132"
"571","601","666","小山慶一郎（NEWS）","コヤマケイイチロウ（ニュース）","41","21.1","361","1212"
"571","523","592","富田望生","トミタミウ","25","21.1","706","390"
"571","788","728","細田佳央太","ホソダカナタ","23","21.1","761","152"
"571","805","758","前田旺志郎","マエダオウシロウ","24","21.1","701","229"
"571","","609","三浦貴大","ミウラタカヒロ","40","21.1","608","707"
"578","557","753","おいでやす小田（おいでやすこが）","オイデヤスオダ（オイデヤスコガ）","47","20.9","539","975"
"578","","470","徳光和夫","トクミツカズオ","84","20.9","8","1234"
"578","557","414","NEWS","ニュース","","20.9","444","1061"
"578","516","511","坂東龍汰","バンドウリョウタ","28","20.9","784","45"
"578","562","693","山下美月","ヤマシタミヅキ（ノギザカフォーティーシックス）","26","20.9","661","453"
"583","457","574","亜生(ミキ)","アセイ（ミキ）","37","20.7","572","907"
"583","610","674","加藤シゲアキ（NEWS）","カトウシゲアキ（ニュース）","38","20.7","419","1174"
"583","562","476","重岡大毅（WEST.）","シゲオカダイキ（ウエスト（ジャニーズウエスト））","33","20.7","475","1069"
"583","668","588","七五三掛龍也（Travis Japan）","シメカケリュウヤ（トラビスジャパン）","30","20.7","774","99"
"583","562","449","神宮寺勇太（Number_i）","ジングウジユウタ（ナンバーアイ）","28","20.7","586","915"
"583","674","666","髙橋藍","タカハシラン","24","20.7","754","446"
"583","788","712","松倉海斗(Travis Japan)","マツクラカイト（トラビスジャパン）","28","20.7","801","93"
"583","362","662","水上恒司","ミズカミコウシ（オカダケンシ）","26","20.7","666","467"
"583","629","597","山本由伸","ヤマモトヨシノブ","27","20.7","636","681"
"592","706","649","アインシュタイン","アインシュタイン","","20.4","564","1079"
"592","610","602","昴生（ミキ）","コウセイ（ミキ）","39","20.4","486","1158"
"592","642","546","小関裕太","コセキユウタ","30","20.4","691","306"
"592","633","555","指原莉乃","サシハラリノ（エイチケーティーフォーティーエイト）","33","20.4","127","1240"
"592","741","602","白濱亜嵐（GENERATIONS from EXILE TRIBE）","シラハマアラン（ジェネレーションズフロムエグザイルトライブ）","32","20.4","625","698"
"592","681","649","辻岡義堂","ツジアカギドウ","39","20.4","608","763"
"592","","511","つるの剛士","ツルノタケシ","50","20.4","94","1204"
"592","633","728","山下健二郎（三代目 J SOUL BROTHERS）","ヤマシタケンジロウ（サンダイメジェイソウルブラザーズ）","40","20.4","597","817"
"592","621","609","ゆめっち（3時のヒロイン）","ユメッチ(サンジノヒロイン)","31","20.4","465","1132"
"601","","683","葵わかな","アオイワカナ","27","20.2","586","833"
"601","451","449","市川團十郎(十三代目/市川海老蔵)","イチカワダンジュウロウ(イチカワエビゾウ)","47","20.2","419","1157"
"601","","574","きゃりーぱみゅぱみゅ","キャリーパミュパミュ","32","20.2","196","1229"
"601","538","741","桜田ひより","サクラダヒヨリ","22","20.2","706","188"
"601","","683","須賀健太","スガケンタ","31","20.2","653","426"
"601","732","629","花村想太（Da-iCE）","ハナムラソウタ(ダイス)","35","20.2","801","176"
"601","","649","蛍原徹","ホトハラトオル（アメアガリケッシタイ）","57","20.2","451","960"
"601","783","629","見上愛","ミカミアイ","25","20.2","714","473"
"601","732","666","森田哲矢（さらば青春の光）","モリタテツヤ（サラバセイシュンノヒカリ）","44","20.2","643","983"
"601","","693","横山だいすけ","ヨコヤマダイスケ","42","20.2","701","322"
"611","","659","河北麻友子","カワキタマユコ","33","20","451","1115"
"611","798","616","Da-iCE","ダイス","","20","812","76"
"611","","583","長州力","チョウシュウリキ","73","20","334","1211"
"611","","629","夏菜","ナツナ","36","20","551","866"
"611","857","921","畑芽育","ハタメイ","23","20","729","148"
"611","","666","馬場典子","ババノリコ","51","20","643","458"
"611","732","567","盛山晋太郎(見取り図)","モリヤマシンタロウ（ミトリズ）","39","20","639","793"
"611","610","674","矢本悠馬","ヤモトユウマ","35","20","675","437"
"619","642","470","霜降り明星","シモフリミョウジョウ","","19.8","444","1179"
"619","721","741","長濱ねる","ナガハマネル（ケヤキザカフォーティーシックス）","27","19.8","691","367"
"619","","532","本田望結","ホンダミユ","21","19.8","432","1145"
"619","588","773","森七菜","モリナナ","24","19.8","483","1122"
"623","732","649","津田篤宏（ダイアン）","ツダアツヒロ（ダイアン）","49","19.6","629","768"
"623","660","492","ミキ","ミキ","","19.6","577","924"
"623","660","683","ミルクボーイ","ミルクボーイ","","19.6","691","551"
"623","828","674","森川葵","モリカワアオイ","30","19.6","661","866"
"623","769","734","令和ロマン","レイワロマン","","19.6","831","240"
"623","","624","蓮佛美沙子","レンブツミサコ","34","19.6","701","376"
"629","529","484","R-指定（Creepy Nuts）","アールシテイ（クリーピーナッツ）","34","19.3","675","491"
"629","545","414","伊藤健太郎","イトウケンタロウ（ケンタロウ）","28","19.3","486","1140"
"629","447","616","Creepy Nuts","クリーピーナッツ","","19.3","625","1010"
"632","","712","井上咲楽","イノウエサクラ","26","19.1","492","1051"
"632","633","597","岡田結実","オカダユイ","25","19.1","370","1181"
"632","821","981","佐野晶哉(Aぇ！group)","サノマサヤ（エエ！グループ）","23","19.1","796","426"
"632","","602","杉村太蔵","スギムラタイゾウ","46","19.1","361","1206"
"632","828","700","長尾謙杜（なにわ男子）","ナガオケント(ナニワダンシ)","23","19.1","734","437"
"632","","526","平野美宇","ヒラノミウ","25","19.1","603","948"
"632","588","541","堀内健（ネプチューン）","ホリウチケン（ネプチューン）","55","19.1","127","1231"
"632","625","519","堀越麗禾（市川ぼたん）","ホリコシレイカ（イチカワボタン ）","14","19.1","647","712"
"632","","616","丸山桂里奈","マルヤマカリナ","42","19.1","210","1234"
"641","","445","岩尾望（フットボールアワー）","イワオノゾム（フットボールアワー）","49","18.9","419","1174"
"641","653","","尾形貴弘（パンサー）","オガタタカヒロ（パンサー）","48","18.9","597","937"
"641","","526","河村勇輝","カワムラユウキ","24","18.9","831","178"
"641","","323","鈴木砂羽","スズキサワ","53","18.9","444","1045"
"641","","616","塚田僚一（A.B.C-Z）","ツカダリョウイチ（エー.ビー.シー-ジィー）","38","18.9","503","1082"
"641","706","712","NiziU","ニジュー","","18.9","683","786"
"641","588","511","東野幸治","ヒガシノコウジ","58","18.9","210","1228"
"641","792","629","古川雄大","フルカワユウタ","38","18.9","779","135"
"641","573","519","松本人志（ダウンタウン）","マツモトヒトシ（ダウンタウン）","62","18.9","48","1257"
